,age,education,marital-status,race,income,occupation
26369,46,11th,Married-civ-spouse,Black,>50K,Other-service
26370,34,Assoc-acdm,Divorced,White,>50K,Sales
26382,47,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
26396,36,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26400,39,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
26405,64,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26414,57,Masters,Married-civ-spouse,White,>50K,Sales
26415,36,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26418,32,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26419,27,Bachelors,Married-civ-spouse,White,>50K,Sales
26426,37,Bachelors,Married-civ-spouse,White,>50K,Sales
26427,38,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26429,45,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
26437,34,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26440,32,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26442,64,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26457,41,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
26461,27,Some-college,Married-civ-spouse,White,>50K,Sales
26465,34,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26467,54,Some-college,Married-civ-spouse,White,>50K,Sales
26468,48,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
26470,40,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26476,35,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
26477,36,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26478,59,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
26488,31,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26490,39,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
26492,26,Bachelors,Never-married,White,>50K,Adm-clerical
26493,51,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26495,39,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26498,61,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26505,29,Bachelors,Never-married,White,>50K,Sales
26524,41,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
26526,41,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
26534,59,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26541,54,Masters,Never-married,White,>50K,Prof-specialty
26545,32,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
26551,51,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26554,35,Some-college,Married-civ-spouse,White,>50K,Sales
26558,44,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26559,28,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
26560,74,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26567,61,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
26570,47,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26576,42,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
26581,36,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
26584,40,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26591,43,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26592,49,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26593,41,Bachelors,Separated,Black,>50K,Prof-specialty
26596,35,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
26600,40,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26603,36,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
26614,36,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26620,42,Assoc-voc,Divorced,Black,>50K,Adm-clerical
26624,45,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26627,30,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26632,32,Prof-school,Never-married,White,>50K,Sales
26637,36,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26639,35,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26643,40,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26646,48,Some-college,Married-civ-spouse,White,>50K,Tech-support
26647,40,Prof-school,Never-married,White,>50K,Exec-managerial
26650,34,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26654,55,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26675,47,HS-grad,Separated,Black,>50K,Prof-specialty
26677,60,Some-college,Married-spouse-absent,White,>50K,Machine-op-inspct
26681,73,HS-grad,Widowed,White,>50K,?
26683,49,Masters,Married-civ-spouse,White,>50K,Sales
26704,47,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26707,53,Some-college,Married-civ-spouse,White,>50K,Transport-moving
26710,50,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26715,31,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26716,43,Bachelors,Married-civ-spouse,White,>50K,Sales
26725,56,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
26726,58,HS-grad,Divorced,White,>50K,Craft-repair
26727,65,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26729,51,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
26748,26,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
26752,38,Bachelors,Married-civ-spouse,White,>50K,Tech-support
26756,31,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26765,50,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26769,54,HS-grad,Divorced,White,>50K,Transport-moving
26770,40,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26780,42,Some-college,Divorced,White,>50K,Exec-managerial
26794,58,Some-college,Divorced,Black,>50K,Adm-clerical
26795,69,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26796,34,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26797,34,Bachelors,Separated,White,>50K,Sales
26799,64,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26801,41,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
26803,53,Masters,Married-civ-spouse,White,>50K,Adm-clerical
26806,46,Bachelors,Married-civ-spouse,White,>50K,Tech-support
26810,49,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
26816,54,Some-college,Married-civ-spouse,White,>50K,Sales
26822,52,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26825,49,Doctorate,Never-married,White,>50K,Prof-specialty
26826,42,Some-college,Married-civ-spouse,White,>50K,Sales
26832,51,Some-college,Married-civ-spouse,White,>50K,Tech-support
26840,47,Bachelors,Married-civ-spouse,White,>50K,Sales
26841,25,Some-college,Married-civ-spouse,Black,>50K,Exec-managerial
26843,47,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26846,36,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
26857,47,Masters,Married-civ-spouse,White,>50K,Exec-managerial
26860,52,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
26865,50,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
26871,53,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26873,42,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26876,32,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
26880,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26882,29,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26886,48,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26887,36,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26889,53,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26890,53,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26891,45,Doctorate,Divorced,White,>50K,Prof-specialty
26899,38,Some-college,Married-civ-spouse,White,>50K,Sales
26903,54,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
26905,30,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
26906,46,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
26909,66,Doctorate,Married-civ-spouse,Black,>50K,Prof-specialty
26920,41,Bachelors,Never-married,White,>50K,Exec-managerial
26923,51,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26926,33,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
26929,41,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
26930,29,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26934,24,Some-college,Never-married,White,>50K,Tech-support
26936,46,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26938,35,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26943,39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26946,50,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26949,26,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
26950,31,Masters,Divorced,White,>50K,Exec-managerial
26953,49,12th,Married-civ-spouse,White,>50K,Craft-repair
26957,40,Assoc-acdm,Divorced,White,>50K,Exec-managerial
26963,50,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
26964,61,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26967,49,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
26973,51,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26974,48,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26975,63,Masters,Married-civ-spouse,White,>50K,Prof-specialty
26977,73,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
26980,54,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
26981,41,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26982,65,Bachelors,Married-civ-spouse,White,>50K,?
26983,36,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26985,38,Some-college,Married-civ-spouse,White,>50K,Craft-repair
26987,37,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
26988,35,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
26993,37,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
27002,30,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Machine-op-inspct
27003,43,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27007,61,Assoc-voc,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
27010,42,Bachelors,Married-civ-spouse,White,>50K,Sales
27014,36,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27016,47,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27022,63,HS-grad,Married-civ-spouse,White,>50K,?
27023,58,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
27028,43,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
27032,33,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27037,37,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27039,28,Some-college,Married-civ-spouse,White,>50K,Craft-repair
27041,57,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
27044,32,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
27047,36,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27049,34,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
27052,47,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
27060,58,Doctorate,Never-married,White,>50K,Exec-managerial
27067,53,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
27071,35,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
27073,51,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27075,40,Bachelors,Married-AF-spouse,White,>50K,Prof-specialty
27077,55,9th,Divorced,White,>50K,Craft-repair
27079,57,HS-grad,Married-civ-spouse,Black,>50K,Craft-repair
27100,71,Bachelors,Married-civ-spouse,White,>50K,?
27105,49,Bachelors,Married-civ-spouse,White,>50K,Sales
27110,30,Masters,Married-civ-spouse,White,>50K,Prof-specialty
27112,48,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
27116,43,Bachelors,Married-civ-spouse,White,>50K,Tech-support
27118,60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27120,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
27122,38,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27124,59,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27132,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27140,69,Doctorate,Married-civ-spouse,White,>50K,?
27142,34,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
27143,45,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27149,44,Bachelors,Married-civ-spouse,White,>50K,Tech-support
27150,47,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
27154,39,HS-grad,Divorced,White,>50K,Handlers-cleaners
27156,34,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27159,50,Masters,Married-civ-spouse,White,>50K,Prof-specialty
27160,30,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27161,43,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27165,45,Masters,Divorced,White,>50K,Exec-managerial
27166,46,Masters,Married-civ-spouse,White,>50K,Sales
27168,56,7th-8th,Married-civ-spouse,White,>50K,Exec-managerial
27169,25,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
27182,58,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
27188,56,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
27192,34,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27210,37,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27212,56,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27213,44,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
27214,30,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
27216,44,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27217,38,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27218,32,Some-college,Married-civ-spouse,White,>50K,Sales
27220,35,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
27221,48,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27226,51,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27232,44,Assoc-voc,Divorced,White,>50K,Exec-managerial
27235,44,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27240,38,Bachelors,Separated,White,>50K,Exec-managerial
27245,43,Masters,Divorced,White,>50K,Prof-specialty
27247,59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27254,49,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
27257,61,HS-grad,Married-civ-spouse,White,>50K,Tech-support
27282,33,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27285,48,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
27290,56,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27294,37,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
27300,39,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
27314,51,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27316,30,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
27317,70,Doctorate,Married-civ-spouse,White,>50K,?
27322,38,Bachelors,Married-civ-spouse,White,>50K,Sales
27324,32,Assoc-voc,Married-civ-spouse,White,>50K,Sales
27329,29,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
27331,61,Bachelors,Never-married,White,>50K,?
27332,46,Bachelors,Married-civ-spouse,White,>50K,Sales
27334,56,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
27347,39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27358,40,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27363,62,Bachelors,Divorced,White,>50K,Prof-specialty
27365,42,Bachelors,Married-civ-spouse,White,>50K,Sales
27368,53,Bachelors,Married-civ-spouse,White,>50K,Sales
27371,47,Prof-school,Married-civ-spouse,White,>50K,Exec-managerial
27378,64,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27386,41,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27390,42,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
27399,34,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27406,31,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
27411,43,Some-college,Married-civ-spouse,White,>50K,Sales
27413,55,Prof-school,Married-civ-spouse,White,>50K,Exec-managerial
27418,49,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27427,40,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27428,55,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27432,30,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
27434,52,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27435,57,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27437,43,Masters,Divorced,White,>50K,Exec-managerial
27439,38,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27440,51,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
27442,41,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
27447,31,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27450,33,Assoc-voc,Separated,White,>50K,Craft-repair
27456,40,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27458,34,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
27464,35,Bachelors,Married-civ-spouse,White,>50K,Sales
27470,43,Bachelors,Never-married,Black,>50K,Exec-managerial
27471,54,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
27480,50,12th,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
27484,50,Some-college,Married-civ-spouse,White,>50K,Craft-repair
27490,36,Bachelors,Never-married,White,>50K,Tech-support
27495,54,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27499,34,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27508,54,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27517,34,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
27518,62,HS-grad,Married-civ-spouse,White,>50K,?
27520,34,Some-college,Married-civ-spouse,White,>50K,Handlers-cleaners
27525,45,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
27527,34,Some-college,Married-civ-spouse,White,>50K,Craft-repair
27532,28,Bachelors,Married-civ-spouse,Black,>50K,Sales
27547,50,Some-college,Married-civ-spouse,White,>50K,Farming-fishing
27550,52,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
27553,34,Some-college,Married-civ-spouse,White,>50K,Sales
27567,56,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27577,42,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
27582,78,Some-college,Married-civ-spouse,White,>50K,Craft-repair
27585,51,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27586,46,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
27592,30,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27593,31,Assoc-acdm,Married-civ-spouse,White,>50K,Craft-repair
27595,59,Assoc-acdm,Married-civ-spouse,White,>50K,?
27596,53,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
27600,39,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27602,75,HS-grad,Widowed,Asian-Pac-Islander,>50K,Sales
27603,36,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
27605,56,HS-grad,Married-civ-spouse,White,>50K,Sales
27610,35,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
27619,39,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
27622,44,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27633,32,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
27635,44,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27637,39,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
27639,34,Masters,Married-civ-spouse,White,>50K,Exec-managerial
27640,38,Masters,Married-civ-spouse,White,>50K,Prof-specialty
27641,41,Masters,Married-civ-spouse,White,>50K,Prof-specialty
27644,56,Masters,Married-civ-spouse,Black,>50K,Exec-managerial
27645,59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
27646,44,Some-college,Married-civ-spouse,White,>50K,Sales
27651,43,HS-grad,Never-married,White,>50K,Adm-clerical
27655,41,Masters,Never-married,White,>50K,Exec-managerial
27662,51,HS-grad,Divorced,White,>50K,Exec-managerial
27663,44,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27670,61,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
27678,52,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
27680,38,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
27687,54,Assoc-voc,Married-civ-spouse,Black,>50K,Protective-serv
